anio	departamento	letra_desc	caes_1	puestos
2017	Gualeguaychú	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	2843
2017	Gualeguaychú	CONSTRUCCIÓN	CONST	768
2017	Gualeguaychú	ENSEÑANZA	ENSESALUD	2133
2017	Gualeguaychú	EXPLOTACION DE MINAS Y CANTERAS	PRIM	48
2017	Gualeguaychú	INDUSTRIA MANUFACTURERA	MANUF	3417
2017	Gualeguaychú	INFORMACIÓN Y COMUNICACIONES	SERVEMP	301
2017	Gualeguaychú	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	459
2017	Gualeguaychú	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	1010
2017	Gualeguaychú	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	171
2017	Gualeguaychú	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	530
2017	Gualeguaychú	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	571
2017	Gualeguaychú	SERVICIOS INMOBILIARIOS	SERVEMP	174
2017	Gualeguaychú	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	292
2017	Gualeguaychú	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	38
2017	Gualeguaychú	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	150
2017	Islas del Ibicuy	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	27
2017	Islas del Ibicuy	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	530
2017	Islas del Ibicuy	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	82
2017	Islas del Ibicuy	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	36
2017	Islas del Ibicuy	CONSTRUCCIÓN	CONST	35
2017	Islas del Ibicuy	ENSEÑANZA	ENSESALUD	62
2017	Islas del Ibicuy	EXPLOTACION DE MINAS Y CANTERAS	PRIM	30
2017	Islas del Ibicuy	INDUSTRIA MANUFACTURERA	MANUF	160
2017	Islas del Ibicuy	INFORMACIÓN Y COMUNICACIONES	SERVEMP	7
2017	Islas del Ibicuy	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	8
2017	Islas del Ibicuy	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	238
2017	Islas del Ibicuy	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	11
2017	Islas del Ibicuy	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	5
2017	Islas del Ibicuy	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	23
2017	Islas del Ibicuy	SERVICIOS INMOBILIARIOS	SERVEMP	8
2017	Islas del Ibicuy	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	7
2017	Islas del Ibicuy	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	8
2017	Islas del Ibicuy	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	5
2017	La Paz	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	150
2017	La Paz	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	5658
2017	La Paz	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	1486
2017	La Paz	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	1010
2017	La Paz	CONSTRUCCIÓN	CONST	422
2017	La Paz	ENSEÑANZA	ENSESALUD	834
2017	La Paz	EXPLOTACION DE MINAS Y CANTERAS	PRIM	59
2017	La Paz	INDUSTRIA MANUFACTURERA	MANUF	848
2017	La Paz	INFORMACIÓN Y COMUNICACIONES	SERVEMP	48
2017	La Paz	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	117
2017	La Paz	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	254
2017	La Paz	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	20
2017	La Paz	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	101
2017	La Paz	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	271
2017	La Paz	SERVICIOS INMOBILIARIOS	SERVEMP	63
2017	La Paz	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	81
2017	La Paz	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	9
2017	La Paz	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	67
2017	Nogoyá	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	100
2017	Nogoyá	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	3414
2017	Nogoyá	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	688
2017	Nogoyá	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	841
2017	Nogoyá	CONSTRUCCIÓN	CONST	128
2017	Nogoyá	ENSEÑANZA	ENSESALUD	650
2017	Nogoyá	EXPLOTACION DE MINAS Y CANTERAS	PRIM	4
2017	Nogoyá	INDUSTRIA MANUFACTURERA	MANUF	784
2017	Nogoyá	INFORMACIÓN Y COMUNICACIONES	SERVEMP	47
2017	Nogoyá	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	90
2017	Nogoyá	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	226
2017	Nogoyá	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	18
2017	Nogoyá	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	61
2017	Nogoyá	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	102
2017	Nogoyá	SERVICIOS INMOBILIARIOS	SERVEMP	33
2017	Nogoyá	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	59
2017	Nogoyá	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	5
2017	Nogoyá	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	48
2017	Paraná	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	1976
2017	Paraná	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	42540
2017	Paraná	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	1612
2017	Paraná	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	10449
2017	Paraná	CONSTRUCCIÓN	CONST	3942
2017	Paraná	ENSEÑANZA	ENSESALUD	9055
2017	Paraná	EXPLOTACION DE MINAS Y CANTERAS	PRIM	179
2017	Paraná	INDUSTRIA MANUFACTURERA	MANUF	8332
2017	Paraná	INFORMACIÓN Y COMUNICACIONES	SERVEMP	1434
2017	Paraná	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	2238
2017	Paraná	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	3022
2017	Paraná	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	776
2017	Paraná	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	1182
2017	Paraná	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	3169
2017	Paraná	SERVICIOS INMOBILIARIOS	SERVEMP	541
2017	Paraná	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	894
2017	Paraná	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	120
2017	Paraná	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	659
2017	San Salvador	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	31
2017	San Salvador	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	1383
2017	San Salvador	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	478
2017	San Salvador	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	262
2017	San Salvador	CONSTRUCCIÓN	CONST	156
2017	San Salvador	ENSEÑANZA	ENSESALUD	93
2017	San Salvador	EXPLOTACION DE MINAS Y CANTERAS	PRIM	-99
2017	San Salvador	INDUSTRIA MANUFACTURERA	MANUF	530
2017	San Salvador	INFORMACIÓN Y COMUNICACIONES	SERVEMP	30
2017	San Salvador	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	54
2017	San Salvador	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	114
2017	San Salvador	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	-99
2017	San Salvador	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	25
2017	San Salvador	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	31
2017	San Salvador	SERVICIOS INMOBILIARIOS	SERVEMP	20
2017	San Salvador	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	41
2017	San Salvador	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	5
2017	San Salvador	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	21
2017	Tala	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	47
2017	Tala	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	2970
2017	Tala	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	479
2017	Tala	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	373
2017	Tala	CONSTRUCCIÓN	CONST	98
2017	Tala	ENSEÑANZA	ENSESALUD	125
2017	Tala	EXPLOTACION DE MINAS Y CANTERAS	PRIM	6
2017	Tala	INDUSTRIA MANUFACTURERA	MANUF	266
2017	Tala	INFORMACIÓN Y COMUNICACIONES	SERVEMP	39
2017	Tala	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	52
2017	Tala	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	73
2017	Tala	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	-21
2017	Tala	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	35
2017	Tala	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	143
2017	Tala	SERVICIOS INMOBILIARIOS	SERVEMP	22
2017	Tala	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	32
2017	Tala	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	16
2017	Tala	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	28
2017	Uruguay	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	360
2017	Uruguay	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	8576
2017	Uruguay	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	686
2017	Uruguay	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	2304
2017	Uruguay	CONSTRUCCIÓN	CONST	997
2017	Uruguay	ENSEÑANZA	ENSESALUD	2938
2017	Uruguay	EXPLOTACION DE MINAS Y CANTERAS	PRIM	76
2017	Uruguay	INDUSTRIA MANUFACTURERA	MANUF	3667
2017	Uruguay	INFORMACIÓN Y COMUNICACIONES	SERVEMP	328
2017	Uruguay	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	561
2017	Uruguay	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	777
2017	Uruguay	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	91
2017	Uruguay	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	341
2017	Uruguay	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	618
2017	Uruguay	SERVICIOS INMOBILIARIOS	SERVEMP	73
2017	Uruguay	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	268
2017	Uruguay	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	12
2017	Uruguay	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	168
2017	Victoria	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	79
2017	Victoria	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	3632
2017	Victoria	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	466
2017	Victoria	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	796
2017	Victoria	CONSTRUCCIÓN	CONST	184
2017	Victoria	ENSEÑANZA	ENSESALUD	454
2017	Victoria	EXPLOTACION DE MINAS Y CANTERAS	PRIM	17
2017	Victoria	INDUSTRIA MANUFACTURERA	MANUF	517
2017	Victoria	INFORMACIÓN Y COMUNICACIONES	SERVEMP	70
2017	Victoria	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	84
2017	Victoria	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	169
2017	Victoria	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	371
2017	Victoria	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	296
2017	Victoria	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	121
2017	Victoria	SERVICIOS INMOBILIARIOS	SERVEMP	49
2017	Victoria	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	68
2017	Victoria	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	-39
2017	Victoria	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	25
2017	Villaguay	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	82
2017	Villaguay	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	4413
2017	Villaguay	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	801
2017	Villaguay	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	842
2017	Villaguay	CONSTRUCCIÓN	CONST	272
2017	Villaguay	ENSEÑANZA	ENSESALUD	438
2017	Villaguay	EXPLOTACION DE MINAS Y CANTERAS	PRIM	6
2017	Villaguay	INDUSTRIA MANUFACTURERA	MANUF	490
2017	Villaguay	INFORMACIÓN Y COMUNICACIONES	SERVEMP	77
2017	Villaguay	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	95
2017	Villaguay	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	177
2017	Villaguay	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	15
2017	Villaguay	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	76
2017	Villaguay	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	85
2017	Villaguay	SERVICIOS INMOBILIARIOS	SERVEMP	55
2017	Villaguay	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	50
2017	Villaguay	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	9
2017	Villaguay	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	32
2018	Colón	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	153
2018	Colón	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	4870
2018	Colón	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	947
2018	Colón	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	1598
2018	Colón	CONSTRUCCIÓN	CONST	258
2018	Colón	ENSEÑANZA	ENSESALUD	504
2018	Colón	EXPLOTACION DE MINAS Y CANTERAS	PRIM	97
2018	Colón	INDUSTRIA MANUFACTURERA	MANUF	3113
2018	Colón	INFORMACIÓN Y COMUNICACIONES	SERVEMP	145
2018	Colón	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	173
2018	Colón	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	622
2018	Colón	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	85
2018	Colón	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	597
2018	Colón	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	352
2018	Colón	SERVICIOS INMOBILIARIOS	SERVEMP	30
2018	Colón	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	119
2018	Colón	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	4
2018	Colón	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	20
2018	Concordia	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	1040
2018	Concordia	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	15226
2018	Concordia	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	5405
2018	Concordia	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	4342
2018	Concordia	CONSTRUCCIÓN	CONST	1556
2018	Concordia	ENSEÑANZA	ENSESALUD	2524
2018	Concordia	EXPLOTACION DE MINAS Y CANTERAS	PRIM	98
2018	Concordia	INDUSTRIA MANUFACTURERA	MANUF	2870
2018	Concordia	INFORMACIÓN Y COMUNICACIONES	SERVEMP	282
2018	Concordia	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	707
2018	Concordia	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	904
2018	Concordia	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	99
2018	Concordia	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	523
2018	Concordia	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	661
2018	Concordia	SERVICIOS INMOBILIARIOS	SERVEMP	187
2018	Concordia	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	360
2018	Concordia	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	216
2018	Concordia	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	229
2018	Diamante	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	86
2018	Diamante	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	4629
2018	Diamante	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	538
2018	Diamante	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	1098
2018	Diamante	CONSTRUCCIÓN	CONST	200
2018	Diamante	ENSEÑANZA	ENSESALUD	1317
2018	Diamante	EXPLOTACION DE MINAS Y CANTERAS	PRIM	24
2018	Diamante	INDUSTRIA MANUFACTURERA	MANUF	1279
2018	Diamante	INFORMACIÓN Y COMUNICACIONES	SERVEMP	78
2018	Diamante	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	108
2018	Diamante	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	334
2018	Diamante	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	36
2018	Diamante	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	93
2018	Diamante	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	398
2018	Diamante	SERVICIOS INMOBILIARIOS	SERVEMP	44
2018	Diamante	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	86
2018	Diamante	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	48
2018	Diamante	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	22
2018	Federación	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	94
2018	Federación	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	4940
2018	Federación	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	1520
2018	Federación	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	1634
2018	Federación	CONSTRUCCIÓN	CONST	189
2018	Federación	ENSEÑANZA	ENSESALUD	888
2018	Federación	EXPLOTACION DE MINAS Y CANTERAS	PRIM	18
2018	Federación	INDUSTRIA MANUFACTURERA	MANUF	1671
2018	Federación	INFORMACIÓN Y COMUNICACIONES	SERVEMP	108
2018	Federación	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	140
2018	Federación	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	220
2018	Federación	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	21
2018	Federación	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	472
2018	Federación	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	207
2018	Federación	SERVICIOS INMOBILIARIOS	SERVEMP	49
2018	Federación	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	128
2018	Federación	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	10
2018	Federación	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	71
2018	Federal	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	32
2018	Federal	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	3185
2018	Federal	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	721
2018	Federal	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	418
2018	Federal	CONSTRUCCIÓN	CONST	187
2018	Federal	ENSEÑANZA	ENSESALUD	197
2018	Federal	EXPLOTACION DE MINAS Y CANTERAS	PRIM	4
2018	Federal	INDUSTRIA MANUFACTURERA	MANUF	86
2018	Federal	INFORMACIÓN Y COMUNICACIONES	SERVEMP	13
2018	Federal	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	45
2018	Federal	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	71
2018	Federal	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	12
2018	Federal	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	29
2018	Federal	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	77
2018	Federal	SERVICIOS INMOBILIARIOS	SERVEMP	19
2018	Federal	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	30
